轮次,时间,主队红牌,主队名称,主队名次,比分,半场比分,主队红牌,主队名称,主队名次,全场让球,半场让球,全场大小,半场大小
13,2016-11-27 01:30,0,西班牙人,12,3-0,0-0,0,雷加利斯,15,平/半,平/半,2/2.5,0.5/1
13,2016-11-27 03:45,0,塞维利亚,3,2-1,0-0,0,巴伦西亚,16,平/半,平/半,2.5/3,1
13,2016-11-27 19:00,0,比利亚雷亚尔,4,0-2,0-2,0,阿拉维斯,14,半球,半球,2.5/3,1
13,2016-11-27 23:15,0,奥萨苏纳,19,0-3,0-2,0,马德里竞技,6,半球,半球,2.5,1
13,2016-11-28 01:30,0,塞尔塔,11,3-1,2-0,0,格拉那达,20,半球,半球,2.5/3,1/1.5
13,2016-11-28 03:45,0,皇家社会,5,1-1,0-0,0,巴塞罗那,3,半球,半球,3,1/1.5
13,2016-11-29 03:45,0,拉斯帕尔马斯,12,3-1,1-0,1,毕尔巴鄂竞技,8,平手,平手,2.5,1
14,2016-12-03 20:00,0,格拉那达,20,2-1,1-0,0,塞维利亚,3,平/半,平/半,2.5,1
14,2016-12-03 23:15,0,巴塞罗那,2,1-1,0-0,0,皇家马德里,1,平/半,平/半,3/3.5,1/1.5
14,2016-12-04 01:30,0,雷加利斯,15,0-0,0-0,0,比利亚雷亚尔,6,平手,平手,2/2.5,0.5/1
14,2016-12-04 03:45,0,马德里竞技,4,0-0,0-0,0,西班牙人,12,半/一,半/一,2.5/3,1/1.5
14,2016-12-04 19:00,1,皇家贝蒂斯,14,3-3,1-1,0,塞尔塔,9,平手,平手,2.5,1
14,2016-12-04 23:15,0,毕尔巴鄂竞技,8,3-1,1-0,0,埃瓦尔,7,平/半,平/半,2.5,1
14,2016-12-05 01:30,0,阿拉维斯,13,1-1,1-0,0,拉斯帕尔马斯,10,平手,平手,2/2.5,1
14,2016-12-05 01:30,0,希洪竞技,18,3-1,1-0,0,奥萨苏纳,20,平/半,平/半,2/2.5,1
14,2016-12-05 03:45,0,巴伦西亚,16,2-2,2-1,0,马拉加,11,平/半,平/半,2.5,1
14,2016-12-06 03:45,0,拉科鲁尼亚,18,5-1,3-0,0,皇家社会,6,平手,平手,2/2.5,1
15,2016-12-10 03:45,0,马拉加,11,1-1,1-0,0,格拉那达,19,平/半,平/半,2.5,1
15,2016-12-10 20:00,0,奥萨苏纳,20,0-3,0-0,0,巴塞罗那,2,一球,一球,3.5,1.5
15,2016-12-10 23:15,0,皇家社会,6,3-2,2-1,1,巴伦西亚,17,平/半,平/半,2.5,1
15,2016-12-11 01:30,0,拉斯帕尔马斯,11,1-1,1-0,0,雷加利斯,15,平/半,平/半,2.5,1
15,2016-12-11 03:45,0,皇家马德里,1,3-2,0-0,0,拉科鲁尼亚,16,一/球半,一/球半,4,1.5/2
15,2016-12-11 19:00,0,埃瓦尔,10,0-0,0-0,0,阿拉维斯,13,平/半,平/半,2/2.5,0.5/1
15,2016-12-11 23:15,0,塞尔塔,11,0-3,0-0,0,塞维利亚,3,平手,平手,2.5/3,1
15,2016-12-12 01:30,0,西班牙人,12,2-1,0-0,0,希洪竞技,18,平/半,平/半,2/2.5,1
15,2016-12-12 03:45,0,皇家贝蒂斯,14,1-0,1-0,0,毕尔巴鄂竞技,7,平手,平手,2.5,1
15,2016-12-13 03:45,0,比利亚雷亚尔,6,3-0,2-0,0,马德里竞技,5,平/半,平/半,2/2.5,0.5/1
16,2016-12-17 03:45,0,阿拉维斯,13,1-0,0-0,0,皇家贝蒂斯,14,平手,平手,2/2.5,0.5/1
16,2016-12-17 20:00,0,希洪竞技,18,1-3,0-2,0,比利亚雷亚尔,4,平/半,平/半,2/2.5,0.5/1
16,2016-12-17 23:15,0,马德里竞技,6,1-0,0-0,0,拉斯帕尔马斯,10,半/一,半/一,2.5/3,1/1.5
16,2016-12-18 01:30,0,格拉那达,19,0-2,0-0,0,皇家社会,5,平/半,平/半,2/2.5,1
16,2016-12-18 03:45,1,塞维利亚,3,4-1,4-0,0,马拉加,11,半球,半球,2.5/3,1/1.5
16,2016-12-18 23:15,1,雷加利斯,15,1-1,1-0,0,埃瓦尔,8,平手,平手,2/2.5,0.5/1
16,2016-12-19 01:30,0,拉科鲁尼亚,16,2-0,2-0,0,奥萨苏纳,20,平/半,平/半,2/2.5,1
16,2016-12-19 03:45,0,巴塞罗那,3,4-1,1-0,0,西班牙人,9,一/球半,一/球半,3.5/4,1.5
16,2016-12-20 03:45,0,毕尔巴鄂竞技,8,2-1,0-0,1,塞尔塔,13,平/半,平/半,2.5,1
16,2017-02-23 01:45,0,巴伦西亚,15,2-1,2-1,0,皇家马德里,1,半球,半球,3/3.5,1/1.5
17,2017-01-07 03:45,0,西班牙人,9,1-1,0-0,1,拉科鲁尼亚,15,平/半,平/半,2/2.5,0.5/1
17,2017-01-07 20:00,0,皇家马德里,1,5-0,4-0,0,格拉那达,19,一/球半,一/球半,4/4.5,1.5/2
17,2017-01-07 23:15,0,埃瓦尔,8,0-2,0-0,0,马德里竞技,6,平/半,平/半,2.5,1
17,2017-01-08 01:30,0,拉斯帕尔马斯,10,1-0,0-0,0,希洪竞技,18,平/半,平/半,2.5,1
17,2017-01-08 03:45,0,皇家社会,5,0-4,0-2,0,塞维利亚,3,平手,平手,2.5,1
17,2017-01-08 19:00,0,毕尔巴鄂竞技,7,0-0,0-0,0,阿拉维斯,12,平/半,平/半,2/2.5,1
17,2017-01-08 23:15,0,皇家贝蒂斯,14,2-0,0-0,0,雷加利斯,16,平/半,平/半,2/2.5,0.5/1
17,2017-01-09 01:30,0,塞尔塔,13,3-1,1-0,0,马拉加,11,平/半,平/半,2.5,1
17,2017-01-09 03:45,1,比利亚雷亚尔,5,1-1,0-0,0,巴塞罗那,3,半球,半球,3,1/1.5
17,2017-01-10 03:45,0,奥萨苏纳,20,3-3,1-2,0,巴伦西亚,17,平/半,平/半,2/2.5,1
18,2017-01-14 20:00,0,雷加利斯,16,0-0,0-0,0,毕尔巴鄂竞技,7,平/半,平/半,2/2.5,0.5/1
18,2017-01-14 23:15,0,巴塞罗那,3,5-0,1-0,0,拉斯帕尔马斯,8,一/球半,一/球半,3.5/4,1.5/2
18,2017-01-15 01:30,0,马德里竞技,4,1-0,1-0,0,皇家贝蒂斯,14,半/一,半/一,2.5/3,1/1.5
18,2017-01-15 03:45,0,拉科鲁尼亚,15,0-0,0-0,0,比利亚雷亚尔,5,平手,平手,2/2.5,1
18,2017-01-15 19:00,0,巴伦西亚,17,2-1,1-0,0,西班牙人,11,平/半,平/半,2.5/3,1/1.5
18,2017-01-15 23:15,0,塞尔塔,9,1-0,0-0,1,阿拉维斯,12,平/半,平/半,2.5,1
18,2017-01-16 01:30,2,格拉那达,19,1-1,0-1,0,奥萨苏纳,20,平/半,平/半,2/2.5,1
18,2017-01-16 01:30,0,希洪竞技,18,2-3,1-3,0,埃瓦尔,10,平手,平手,2/2.5,1
18,2017-01-16 03:45,0,塞维利亚,3,2-1,0-0,0,皇家马德里,1,平/半,平/半,3/3.5,1/1.5
18,2017-01-17 03:45,0,马拉加,13,0-2,0-0,0,皇家社会,6,平手,平手,2.5,1
19,2017-01-21 03:45,1,拉斯帕尔马斯,10,1-1,1-0,0,拉科鲁尼亚,15,平/半,平/半,2.5,1
19,2017-01-21 20:00,0,西班牙人,11,3-1,2-1,0,格拉那达,19,平/半,平/半,2.5,1
19,2017-01-21 23:15,0,皇家马德里,1,2-1,2-0,0,马拉加,13,一/球半,一/球半,3.5/4,1.5/2
19,2017-01-22 01:30,0,阿拉维斯,12,2-2,1-1,0,雷加利斯,16,平/半,平/半,2/2.5,0.5/1
19,2017-01-22 03:45,0,比利亚雷亚尔,6,0-2,0-2,0,巴伦西亚,17,平/半,平/半,2.5,1
19,2017-01-22 19:00,0,奥萨苏纳,20,3-4,1-1,0,塞维利亚,2,平/半,平/半,2.5,1
19,2017-01-22 23:15,0,毕尔巴鄂竞技,7,2-2,1-1,0,马德里竞技,4,平/半,平/半,2/2.5,0.5/1
19,2017-01-23 01:30,0,皇家贝蒂斯,14,0-0,0-0,0,希洪竞技,18,平/半,平/半,2/2.5,1
19,2017-01-23 01:30,0,皇家社会,5,1-0,0-0,0,塞尔塔,8,平/半,平/半,2.5,1
19,2017-01-23 03:45,0,埃瓦尔,9,0-4,0-1,0,巴塞罗那,3,半/一,半/一,3/3.5,1.5
20,2017-01-28 03:45,0,奥萨苏纳,20,1-1,0-0,0,马拉加,14,平/半,平/半,2/2.5,1
20,2017-01-28 20:00,0,比利亚雷亚尔,6,2-0,1-0,0,格拉那达,20,半球,半球,2.5/3,1
20,2017-01-28 23:15,0,阿拉维斯,12,0-0,0-0,0,马德里竞技,4,半球,半球,2/2.5,1
20,2017-01-29 01:30,0,埃瓦尔,10,3-1,2-1,0,拉科鲁尼亚,16,平/半,平/半,2/2.5,1
20,2017-01-29 03:45,0,雷加利斯,17,0-2,0-1,0,塞尔塔,8,平手,平手,2/2.5,1
20,2017-01-29 19:00,0,皇家贝蒂斯,14,1-1,0-0,0,巴塞罗那,3,半/一,半/一,3/3.5,1.5
20,2017-01-29 23:15,0,西班牙人,10,3-1,2-1,1,塞维利亚,2,平/半,平/半,2.5/3,1
20,2017-01-30 01:30,0,毕尔巴鄂竞技,8,2-1,0-1,0,希洪竞技,18,半球,半球,2.5/3,1
20,2017-01-30 03:45,0,皇家马德里,1,3-0,1-0,1,皇家社会,5,一球,一球,3.5/4,1.5/2
20,2017-01-31 03:45,0,拉斯帕尔马斯,11,3-1,1-1,1,巴伦西亚,15,平手,平手,2.5,1
21,2017-02-04 20:00,0,马拉加,14,0-1,0-1,0,西班牙人,9,平/半,平/半,2/2.5,0.5/1
21,2017-02-04 23:15,0,巴塞罗那,2,3-0,2-0,0,毕尔巴鄂竞技,7,一球,一球,3.5,1.5
21,2017-02-05 01:30,0,马德里竞技,4,2-0,1-0,0,雷加利斯,17,半/一,半/一,2.5/3,1/1.5
21,2017-02-05 03:45,1,巴伦西亚,15,0-4,0-2,0,埃瓦尔,10,平/半,平/半,2.5/3,1
21,2017-02-05 19:00,0,塞维利亚,3,0-0,0-0,0,比利亚雷亚尔,6,平/半,平/半,2.5/3,1
21,2017-02-05 23:15,0,希洪竞技,18,2-4,0-1,0,阿拉维斯,12,平手,平手,2/2.5,0.5/1
21,2017-02-06 01:30,0,皇家社会,5,3-2,0-1,0,奥萨苏纳,19,半/一,半/一,2.5/3,1
21,2017-02-07 03:45,0,格拉那达,20,1-0,1-0,0,拉斯帕尔马斯,11,平手,平手,2.5,1
21,2017-03-09 01:45,0,拉科鲁尼亚,17,1-1,0-0,0,皇家贝蒂斯,14,平/半,平/半,2/2.5,1
21,2017-05-18 03:00,1,塞尔塔,13,1-4,0-1,0,皇家马德里,2,一球,一球,4,1.5/2
22,2017-02-11 03:45,0,西班牙人,8,1-2,1-1,0,皇家社会,5,平手,平手,2/2.5,1
22,2017-02-11 20:00,0,皇家贝蒂斯,13,0-0,0-0,0,巴伦西亚,16,平手,平手,2.5,1
22,2017-02-11 23:15,0,阿拉维斯,12,0-6,0-2,0,巴塞罗那,2,半/一,半/一,3/3.5,1/1.5
22,2017-02-12 01:30,0,毕尔巴鄂竞技,9,2-1,0-1,0,拉科鲁尼亚,15,平/半,平/半,2.5,1
22,2017-02-12 03:45,0,奥萨苏纳,20,1-3,1-1,0,皇家马德里,1,半/一,半/一,3/3.5,1.5
22,2017-02-12 19:00,1,比利亚雷亚尔,6,1-1,0-1,0,马拉加,14,平/半,平/半,2.5,1
22,2017-02-12 23:15,0,雷加利斯,17,0-2,0-0,0,希洪竞技,18,平/半,平/半,2/2.5,1
22,2017-02-13 01:30,0,拉斯帕尔马斯,11,0-1,0-0,0,塞维利亚,3,平/半,平/半,2.5/3,1
22,2017-02-13 03:45,0,马德里竞技,5,3-2,1-1,0,塞尔塔,10,半球,半球,2.5,1
22,2017-02-14 03:45,0,埃瓦尔,8,4-0,2-0,0,格拉那达,19,平/半,平/半,2.5,1
23,2017-02-18 03:45,1,格拉那达,19,4-1,3-0,1,皇家贝蒂斯,13,平手,平手,2.5,1
23,2017-02-18 20:00,0,希洪竞技,18,1-4,0-0,0,马德里竞技,4,半球,半球,2.5,1
23,2017-02-18 23:15,0,皇家马德里,1,2-0,1-0,0,西班牙人,9,一球,一球,3.5,1.5
23,2017-02-19 01:30,0,拉科鲁尼亚,16,0-1,0-0,0,阿拉维斯,12,平/半,平/半,2/2.5,0.5/1
23,2017-02-19 03:45,0,塞维利亚,3,2-0,1-0,0,埃瓦尔,7,半球,半球,3,1/1.5
23,2017-02-19 19:00,0,皇家社会,5,0-1,0-0,0,比利亚雷亚尔,6,平手,平手,2.5,1
23,2017-02-19 23:15,0,巴伦西亚,15,2-0,2-0,0,毕尔巴鄂竞技,8,平手,平手,2.5,1
23,2017-02-20 01:30,0,塞尔塔,10,3-0,1-0,0,奥萨苏纳,20,半球,半球,2.5/3,1
23,2017-02-20 03:45,0,巴塞罗那,3,2-1,1-0,0,雷加利斯,17,一/球半,一/球半,4,1.5/2
23,2017-02-21 03:45,1,马拉加,14,2-1,2-1,0,拉斯帕尔马斯,12,平/半,平/半,2.5,1
24,2017-02-25 03:45,0,拉斯帕尔马斯,12,0-1,0-0,0,皇家社会,5,平手,平手,2.5,1
24,2017-02-25 20:00,0,阿拉维斯,11,2-1,0-0,1,巴伦西亚,14,平手,平手,2/2.5,0.5/1
24,2017-02-25 23:15,0,皇家贝蒂斯,15,1-2,1-0,0,塞维利亚,3,平/半,平/半,2.5,1
24,2017-02-26 01:30,0,雷加利斯,17,4-0,2-0,1,拉科鲁尼亚,16,平手,平手,2/2.5,0.5/1
24,2017-02-26 03:45,0,埃瓦尔,7,3-0,1-0,1,马拉加,13,平/半,平/半,2/2.5,1
24,2017-02-26 19:00,0,西班牙人,11,3-0,1-0,1,奥萨苏纳,20,平/半,平/半,2.5,1
24,2017-02-26 23:15,0,马德里竞技,4,1-2,0-0,0,巴塞罗那,3,平手,平手,2.5,1
24,2017-02-27 01:30,1,希洪竞技,18,1-1,0-0,0,塞尔塔,9,平手,平手,2.5,1
24,2017-02-27 01:30,0,毕尔巴鄂竞技,8,3-1,2-1,0,格拉那达,19,半球,半球,2.5/3,1
24,2017-02-27 03:45,0,比利亚雷亚尔,6,2-3,0-0,0,皇家马德里,1,平/半,平/半,3,1/1.5
25,2017-03-01 02:30,1,皇家社会,5,2-2,1-1,1,埃瓦尔,7,平/半,平/半,2.5,1
25,2017-03-01 04:30,0,马拉加,14,1-2,1-0,0,皇家贝蒂斯,15,平/半,平/半,2/2.5,0.5/1
25,2017-03-01 04:30,0,巴伦西亚,13,1-0,1-0,1,雷加利斯,16,平/半,平/半,2.5,1
25,2017-03-02 02:30,0,奥萨苏纳,20,1-4,0-2,0,比利亚雷亚尔,6,平/半,平/半,2/2.5,1
25,2017-03-02 02:30,0,巴塞罗那,2,6-1,3-1,0,希洪竞技,18,一/球半,一/球半,3.5/4,1.5/2
25,2017-03-02 04:30,1,塞尔塔,10,2-2,2-2,0,西班牙人,9,平/半,平/半,2.5,1
25,2017-03-02 04:30,0,格拉那达,19,2-1,1-0,2,阿拉维斯,11,平手,平手,2/2.5,0.5/1
25,2017-03-02 04:30,1,皇家马德里,1,3-3,1-1,0,拉斯帕尔马斯,13,一球,一球,3.5/4,1.5
25,2017-03-03 03:45,0,拉科鲁尼亚,17,1-1,1-0,0,马德里竞技,4,平/半,平/半,2.5,1
25,2017-03-03 04:30,0,塞维利亚,3,1-0,1-0,0,毕尔巴鄂竞技,8,平/半,平/半,2.5/3,1
26,2017-03-04 03:45,0,皇家贝蒂斯,14,2-3,1-2,0,皇家社会,5,平手,平手,2/2.5,1
26,2017-03-04 20:00,0,雷加利斯,16,1-0,0-0,0,格拉那达,18,平/半,平/半,2/2.5,1
26,2017-03-04 23:15,0,埃瓦尔,7,1-4,0-3,0,皇家马德里,2,半球,半球,3,1/1.5
26,2017-03-05 01:30,0,比利亚雷亚尔,6,2-0,1-0,0,西班牙人,9,平/半,平/半,2/2.5,1
26,2017-03-05 03:45,0,巴塞罗那,1,5-0,2-0,0,塞尔塔,10,一球,一球,3.5/4,1.5
26,2017-03-05 19:00,0,希洪竞技,19,0-1,0-1,0,拉科鲁尼亚,17,平手,平手,2/2.5,1
26,2017-03-05 23:15,0,马德里竞技,5,3-0,1-0,0,巴伦西亚,13,半球,半球,2.5/3,1
26,2017-03-06 01:30,0,拉斯帕尔马斯,12,5-2,1-2,0,奥萨苏纳,20,平/半,平/半,2.5,1
26,2017-03-06 03:45,0,毕尔巴鄂竞技,8,1-0,0-0,0,马拉加,15,平/半,平/半,2.5,1
26,2017-03-07 03:45,0,阿拉维斯,11,1-1,0-1,0,塞维利亚,3,平/半,平/半,2.5,1
27,2017-03-11 03:45,0,西班牙人,9,4-3,2-1,0,拉斯帕尔马斯,12,平/半,平/半,2.5,1
27,2017-03-11 20:00,0,巴伦西亚,13,1-1,0-0,0,希洪竞技,19,半球,半球,2.5/3,1/1.5
27,2017-03-11 23:15,0,塞维利亚,3,1-1,1-1,0,雷加利斯,17,半球,半球,2.5/3,1/1.5
27,2017-03-12 01:30,0,马拉加,15,1-2,0-1,1,阿拉维斯,11,平/半,平/半,2/2.5,1
27,2017-03-12 03:45,1,格拉那达,18,0-1,0-0,0,马德里竞技,4,半球,半球,2.5,1
27,2017-03-12 19:00,0,皇家社会,5,0-2,0-1,0,毕尔巴鄂竞技,7,平/半,平/半,2.5,1
27,2017-03-12 23:15,0,拉科鲁尼亚,17,2-1,1-0,0,巴塞罗那,1,半/一,半/一,3/3.5,1.5
27,2017-03-13 01:30,0,塞尔塔,11,0-1,0-1,0,比利亚雷亚尔,6,平手,平手,2/2.5,1
27,2017-03-13 03:45,0,皇家马德里,2,2-1,1-1,1,皇家贝蒂斯,14,一球,一球,3.5/4,1.5
27,2017-03-14 03:45,0,奥萨苏纳,20,1-1,0-0,0,埃瓦尔,8,平手,平手,2.5,1
28,2017-03-18 03:45,0,拉斯帕尔马斯,12,1-0,1-0,1,比利亚雷亚尔,5,平手,平手,2/2.5,1
28,2017-03-18 20:00,0,埃瓦尔,8,1-1,1-0,0,西班牙人,9,平/半,平/半,2.5,1
28,2017-03-18 23:15,0,毕尔巴鄂竞技,7,1-2,0-1,0,皇家马德里,1,平/半,平/半,3,1/1.5
28,2017-03-19 01:30,0,阿拉维斯,10,1-0,1-0,1,皇家社会,6,平手,平手,2/2.5,1
28,2017-03-19 03:45,0,皇家贝蒂斯,14,2-0,2-0,0,奥萨苏纳,20,平/半,平/半,2.5,1
28,2017-03-19 19:00,0,雷加利斯,17,0-0,0-0,0,马拉加,16,平手,平手,2/2.5,0.5/1
28,2017-03-19 23:15,0,马德里竞技,4,3-1,1-0,0,塞维利亚,3,平/半,平/半,2.5,1
28,2017-03-20 01:30,0,拉科鲁尼亚,15,0-1,0-0,0,塞尔塔,12,平手,平手,2.5,1
28,2017-03-20 01:30,0,希洪竞技,19,3-1,0-0,0,格拉那达,18,平/半,平/半,2.5,1
28,2017-03-20 03:45,0,巴塞罗那,2,4-2,2-2,1,巴伦西亚,14,一/球半,一/球半,3.5/4,1.5/2
29,2017-04-01 02:45,0,西班牙人,9,2-1,0-0,0,皇家贝蒂斯,13,平/半,平/半,2/2.5,1
29,2017-04-01 19:00,0,比利亚雷亚尔,5,2-3,1-0,0,埃瓦尔,8,平/半,平/半,2.5,1
29,2017-04-01 22:15,0,奥萨苏纳,20,1-2,0-2,0,毕尔巴鄂竞技,7,平/半,平/半,2.5,1
29,2017-04-02 00:30,0,皇家社会,6,1-1,0-1,0,雷加利斯,17,平/半,平/半,2/2.5,1
29,2017-04-02 02:45,0,马拉加,15,0-2,0-1,0,马德里竞技,4,平/半,平/半,2/2.5,1
29,2017-04-02 18:00,0,塞维利亚,4,0-0,0-0,0,希洪竞技,18,半/一,半/一,3,1/1.5
29,2017-04-02 22:15,0,皇家马德里,1,3-0,1-0,0,阿拉维斯,10,一球,一球,4,1.5/2
29,2017-04-03 00:30,0,巴伦西亚,14,3-0,2-0,0,拉科鲁尼亚,15,平/半,平/半,2.5,1
29,2017-04-03 02:45,1,格拉那达,19,1-4,0-1,0,巴塞罗那,2,一球,一球,3.5/4,1.5/2
29,2017-04-04 02:45,0,塞尔塔,11,3-1,2-0,0,拉斯帕尔马斯,12,平/半,平/半,2.5,1/1.5
30,2017-04-05 01:30,0,毕尔巴鄂竞技,7,2-0,2-0,0,西班牙人,9,平/半,平/半,2.5,1
30,2017-04-05 03:30,0,皇家贝蒂斯,14,0-1,0-0,0,比利亚雷亚尔,6,平手,平手,2.5,1
30,2017-04-05 03:30,0,马德里竞技,3,1-0,1-0,0,皇家社会,5,半球,半球,2.5,1
30,2017-04-06 01:30,0,巴塞罗那,2,3-0,3-0,1,塞维利亚,4,半/一,半/一,3.5/4,1.5/2
30,2017-04-06 02:30,0,拉科鲁尼亚,16,0-0,0-0,0,格拉那达,19,平/半,平/半,2.5/3,1
30,2017-04-06 02:30,0,阿拉维斯,11,0-1,0-0,0,奥萨苏纳,20,半球,半球,2.5/3,1/1.5
30,2017-04-06 02:30,0,希洪竞技,18,0-1,0-1,0,马拉加,15,平手,平手,2.5,1
30,2017-04-06 03:30,0,雷加利斯,17,2-4,2-3,0,皇家马德里,1,半/一,半/一,3.5,1.5
30,2017-04-07 01:30,0,埃瓦尔,8,3-1,2-0,0,拉斯帕尔马斯,12,平/半,平/半,2.5/3,1/1.5
30,2017-04-07 03:30,0,巴伦西亚,13,3-2,1-1,0,塞尔塔,10,平/半,平/半,2.5/3,1/1.5
31,2017-04-08 02:45,1,比利亚雷亚尔,5,3-1,1-1,0,毕尔巴鄂竞技,6,平/半,平/半,2.5,1
31,2017-04-08 19:00,0,西班牙人,9,1-0,0-0,0,阿拉维斯,11,平/半,平/半,2/2.5,0.5/1
31,2017-04-08 22:15,0,皇家马德里,1,1-1,0-0,0,马德里竞技,3,平/半,平/半,2.5/3,1
31,2017-04-09 00:30,0,塞维利亚,4,4-2,3-2,0,拉科鲁尼亚,16,半球,半球,2.5/3,1/1.5
31,2017-04-09 02:45,0,马拉加,15,2-0,1-0,1,巴塞罗那,2,半/一,半/一,3.5,1.5
31,2017-04-09 18:00,0,格拉那达,19,1-3,0-2,0,巴伦西亚,12,平手,平手,2.5,1
31,2017-04-09 22:15,0,塞尔塔,10,0-2,0-1,0,埃瓦尔,8,平手,平手,2.5/3,1
31,2017-04-10 00:30,0,奥萨苏纳,20,2-1,1-1,0,雷加利斯,17,平/半,平/半,2/2.5,1
31,2017-04-10 02:45,0,拉斯帕尔马斯,13,4-1,1-0,0,皇家贝蒂斯,15,平/半,平/半,2.5,1
31,2017-04-11 02:45,0,皇家社会,8,3-1,2-0,0,希洪竞技,18,半球,半球,2.5/3,1
32,2017-04-15 02:45,0,毕尔巴鄂竞技,8,5-1,3-1,0,拉斯帕尔马斯,13,平/半,平/半,2.5/3,1/1.5
32,2017-04-15 19:00,0,拉科鲁尼亚,16,2-0,0-0,0,马拉加,14,平/半,平/半,2.5,1
32,2017-04-15 22:15,0,希洪竞技,18,2-3,1-1,0,皇家马德里,1,半/一,半/一,3/3.5,1.5
32,2017-04-16 00:30,0,马德里竞技,3,3-0,1-0,0,奥萨苏纳,20,半/一,半/一,3,1/1.5
32,2017-04-16 02:45,0,巴塞罗那,2,3-2,3-2,0,皇家社会,7,一球,一球,3.5/4,1.5
32,2017-04-16 18:00,0,雷加利斯,17,0-1,0-0,0,西班牙人,9,平/半,平/半,2/2.5,0.5/1
32,2017-04-16 22:15,0,巴伦西亚,12,0-0,0-0,0,塞维利亚,4,平手,平手,2.5/3,1/1.5
32,2017-04-17 00:30,0,皇家贝蒂斯,16,2-0,1-0,0,埃瓦尔,8,平手,平手,2.5,1
32,2017-04-17 02:45,0,格拉那达,19,0-3,0-1,0,塞尔塔,10,平手,平手,2.5,1
32,2017-04-18 02:45,0,阿拉维斯,12,2-1,2-0,0,比利亚雷亚尔,5,平手,平手,2/2.5,0.5/1
33,2017-04-22 03:00,0,塞维利亚,4,2-0,1-0,0,格拉那达,19,半/一,半/一,3/3.5,1.5
33,2017-04-22 19:00,0,马拉加,15,2-0,2-0,0,巴伦西亚,12,平手,平手,2.5,1
33,2017-04-22 22:15,0,比利亚雷亚尔,5,2-1,0-0,0,雷加利斯,17,平/半,平/半,2/2.5,1
33,2017-04-23 00:30,0,奥萨苏纳,20,2-2,1-0,0,希洪竞技,18,平手,平手,2/2.5,1
33,2017-04-23 02:45,0,西班牙人,9,0-1,0-0,0,马德里竞技,3,平/半,平/半,2/2.5,1
33,2017-04-23 18:00,0,皇家社会,7,1-0,1-0,0,拉科鲁尼亚,16,平/半,平/半,2.5,1
33,2017-04-23 22:15,0,塞尔塔,10,0-1,0-0,0,皇家贝蒂斯,15,平/半,平/半,2.5,1
33,2017-04-24 00:30,1,拉斯帕尔马斯,13,1-1,1-0,0,阿拉维斯,11,平/半,平/半,2.5,1
33,2017-04-24 02:45,1,皇家马德里,1,2-3,1-1,0,巴塞罗那,2,平手,平手,3/3.5,1.5
33,2017-04-25 02:45,1,埃瓦尔,8,0-1,0-0,0,毕尔巴鄂竞技,7,平手,平手,2.5,1
34,2017-04-26 01:30,0,希洪竞技,18,1-1,1-0,0,西班牙人,9,平手,平手,2.5,1
34,2017-04-26 02:30,0,格拉那达,19,0-2,0-0,0,马拉加,15,平手,平手,2.5,1
34,2017-04-26 03:30,0,马德里竞技,3,0-1,0-0,0,比利亚雷亚尔,5,半球,半球,2.5,1
34,2017-04-27 01:30,0,巴塞罗那,1,7-1,2-0,0,奥萨苏纳,20,球半,球半,4/4.5,2
34,2017-04-27 02:30,0,雷加利斯,17,3-0,0-0,0,拉斯帕尔马斯,13,平/半,平/半,2.5,1
34,2017-04-27 02:30,0,巴伦西亚,12,2-3,0-2,0,皇家社会,7,平/半,平/半,2.5/3,1/1.5
34,2017-04-27 03:30,0,拉科鲁尼亚,16,2-6,1-3,0,皇家马德里,2,半球,半球,3/3.5,1/1.5
34,2017-04-28 01:30,0,阿拉维斯,11,0-0,0-0,1,埃瓦尔,8,平手,平手,2/2.5,1
34,2017-04-28 02:30,0,塞维利亚,4,2-1,0-0,1,塞尔塔,10,半球,半球,3/3.5,1/1.5
34,2017-04-28 03:30,0,毕尔巴鄂竞技,7,2-1,0-0,0,皇家贝蒂斯,15,半球,半球,2.5/3,1/1.5
35,2017-04-29 02:45,0,比利亚雷亚尔,5,3-1,1-0,0,希洪竞技,18,半球,半球,2.5/3,1/1.5
35,2017-04-29 19:00,0,皇家社会,7,2-1,1-0,0,格拉那达,19,半/一,半/一,3,1/1.5
35,2017-04-29 22:15,0,皇家马德里,2,2-1,1-0,0,巴伦西亚,12,一球,一球,4/4.5,1.5/2
35,2017-04-30 00:30,1,拉斯帕尔马斯,13,0-5,0-3,0,马德里竞技,3,平/半,平/半,2.5,1
35,2017-04-30 02:45,0,西班牙人,9,0-3,0-0,0,巴塞罗那,1,半/一,半/一,3/3.5,1.5
35,2017-04-30 18:00,0,奥萨苏纳,20,2-2,1-1,0,拉科鲁尼亚,16,平/半,平/半,2.5,1
35,2017-04-30 22:15,0,皇家贝蒂斯,15,1-4,1-0,0,阿拉维斯,10,平手,平手,2/2.5,0.5/1
35,2017-05-01 00:30,0,埃瓦尔,8,2-0,0-0,0,雷加利斯,17,平/半,平/半,2/2.5,1
35,2017-05-01 02:45,0,塞尔塔,11,0-3,0-1,0,毕尔巴鄂竞技,7,平/半,平/半,2.5,1
35,2017-05-02 03:00,0,马拉加,13,4-2,1-1,0,塞维利亚,4,平/半,平/半,2.5/3,1/1.5
36,2017-05-06 03:00,0,塞维利亚,4,1-1,1-0,1,皇家社会,7,平/半,平/半,2.5/3,1/1.5
