,轮次,时间,主队红牌,主队名称,主队名次,比分,半场比分,全场让球,半场让球,全场大小,半场大小,客队红牌,客队名称,客队名次,主队得分,客队得分,主队半场得分,客队半场得分,主队结果,比赛日期
3386,34,2015-05-01 02:00,1,巴列卡诺,11,1-1,1-0,平/半,平/半,2.5/3,1,1,巴伦西亚,5,1,1,1,0,0,20150501
3387,34,2015-05-01 04:00,0,格拉那达,19,1-2,0-1,平手,平手,2,0.5/1,0,西班牙人,10,1,2,0,1,1,20150501
3388,35,2015-05-02 02:45,0,皇家社会,12,3-0,1-0,平/半,平/半,2/2.5,1,0,莱万特,15,3,0,1,0,2,20150502
3389,35,2015-05-02 22:00,0,科尔多瓦,20,0-8,0-2,一球,一球,3.5,1.5,0,巴塞罗那,1,0,8,0,2,1,20150502
3390,35,2015-05-02 23:59,0,马德里竞技,3,0-0,0-0,半球,半球,2.5,1,1,毕尔巴鄂竞技,8,0,0,0,0,0,20150502
3391,35,2015-05-03 02:00,0,塞维利亚,5,2-3,1-2,平/半,平/半,3/3.5,1/1.5,0,皇家马德里,2,2,3,1,2,1,20150503
3392,35,2015-05-03 04:00,0,拉科鲁尼亚,18,1-1,0-0,平/半,平/半,2/2.5,1,0,比利亚雷亚尔,6,1,1,0,0,0,20150503
3393,35,2015-05-03 18:00,1,西班牙人,10,1-1,0-1,平/半,平/半,2.5/3,1,0,巴列卡诺,12,1,1,0,1,0,20150503
3394,35,2015-05-03 23:00,0,赫塔菲,14,1-2,1-1,平/半,平/半,2/2.5,0.5/1,0,格拉那达,19,1,2,1,1,1,20150503
3395,35,2015-05-04 01:00,0,巴伦西亚,4,3-1,1-0,半/一,半/一,2.5/3,1,0,埃瓦尔,16,3,1,1,0,2,20150504
3396,35,2015-05-04 03:00,0,马拉加,8,1-2,0-1,平/半,平/半,2.5,1,1,艾尔切,13,1,2,0,1,1,20150504
3397,35,2015-05-05 02:45,1,阿尔梅里亚,17,2-2,0-2,平/半,平/半,2.5,1,1,塞尔塔,10,2,2,0,2,0,20150505
3398,36,2015-05-09 02:45,0,埃瓦尔,17,0-2,0-1,平手,平手,2/2.5,0.5/1,0,西班牙人,10,0,2,0,1,1,20150509
3399,36,2015-05-09 22:00,0,格拉那达,19,2-0,1-0,平/半,平/半,2/2.5,1,2,科尔多瓦,20,2,0,1,0,2,20150509
3400,36,2015-05-09 23:59,0,巴塞罗那,1,2-0,0-0,一/球半,一/球半,3.5/4,1.5/2,0,皇家社会,11,2,0,0,0,2,20150509
3401,36,2015-05-10 02:00,0,皇家马德里,2,2-2,0-2,半/一,半/一,3/3.5,1.5,0,巴伦西亚,4,2,2,0,2,0,20150510
3402,36,2015-05-10 04:00,0,毕尔巴鄂竞技,8,1-1,1-0,平/半,平/半,2.5,1,0,拉科鲁尼亚,18,1,1,1,0,0,20150510
3403,36,2015-05-10 18:00,0,莱万特,15,2-2,1-1,平/半,平/半,2/2.5,0.5/1,0,马德里竞技,3,2,2,1,1,0,20150510
3404,36,2015-05-10 23:00,0,比利亚雷亚尔,6,1-0,1-0,半球,半球,2.5/3,1,0,艾尔切,13,1,0,1,0,2,20150510
3405,36,2015-05-11 01:00,0,阿尔梅里亚,16,1-2,1-1,平手,平手,2/2.5,1,0,马拉加,9,1,2,1,1,1,20150511
3406,36,2015-05-11 03:00,0,塞尔塔,10,1-1,0-1,平手,平手,2.5/3,1/1.5,0,塞维利亚,5,1,1,0,1,0,20150511
3407,36,2015-05-12 02:45,1,巴列卡诺,12,2-0,1-0,平/半,平/半,2.5/3,1,1,赫塔菲,14,2,0,1,0,2,20150512
3408,37,2015-05-18 01:00,0,塞维利亚,5,2-1,0-1,半/一,半/一,3,1/1.5,1,阿尔梅里亚,16,2,1,0,1,2,20150518
3409,37,2015-05-18 01:00,0,巴伦西亚,4,1-1,0-1,平/半,平/半,2.5/3,1/1.5,0,塞尔塔,10,1,1,0,1,0,20150518
3410,37,2015-05-18 01:00,0,皇家社会,12,0-3,0-0,平/半,平/半,2.5,1,0,格拉那达,19,0,3,0,0,1,20150518
3411,37,2015-05-18 01:00,0,科尔多瓦,20,1-2,0-1,平/半,平/半,2.5,1,0,巴列卡诺,11,1,2,0,1,1,20150518
3412,37,2015-05-18 01:00,0,赫塔菲,14,1-1,1-1,平/半,平/半,2/2.5,0.5/1,0,埃瓦尔,17,1,1,1,1,0,20150518
3413,37,2015-05-18 01:00,0,西班牙人,8,1-4,0-0,半球,半球,3,1/1.5,0,皇家马德里,2,1,4,0,0,1,20150518
3414,37,2015-05-18 01:00,0,比利亚雷亚尔,6,2-1,0-0,平/半,平/半,2.5,1,0,马拉加,7,2,1,0,0,2,20150518
3415,37,2015-05-18 01:00,0,艾尔切,13,2-3,2-0,平/半,平/半,2/2.5,0.5/1,0,毕尔巴鄂竞技,9,2,3,2,0,1,20150518
3416,37,2015-05-18 01:00,0,拉科鲁尼亚,18,2-0,1-0,平/半,平/半,2/2.5,0.5/1,0,莱万特,15,2,0,1,0,2,20150518
3417,37,2015-05-18 01:00,0,马德里竞技,3,0-1,0-0,平/半,平/半,2.5/3,1,0,巴塞罗那,1,0,1,0,0,1,20150518
3418,38,2015-05-23 22:30,0,莱万特,15,0-0,0-0,平/半,平/半,2.5,1,0,艾尔切,13,0,0,0,0,0,20150523
3419,38,2015-05-24 00:30,0,毕尔巴鄂竞技,7,4-0,3-0,平/半,平/半,3,1/1.5,0,比利亚雷亚尔,6,4,0,3,0,2,20150524
3420,38,2015-05-24 00:30,0,巴列卡诺,10,2-4,1-2,平/半,平/半,3,1/1.5,0,皇家社会,12,2,4,1,2,1,20150524
3421,38,2015-05-24 00:30,0,埃瓦尔,18,3-0,3-0,半/一,半/一,2.5/3,1/1.5,0,科尔多瓦,20,3,0,3,0,2,20150524
3422,38,2015-05-24 00:30,0,格拉那达,17,0-0,0-0,平/半,平/半,2/2.5,1,0,马德里竞技,3,0,0,0,0,0,20150524
3423,38,2015-05-24 00:30,0,巴塞罗那,1,2-2,1-0,半/一,半/一,3.5/4,1.5,0,拉科鲁尼亚,16,2,2,1,0,0,20150524
3424,38,2015-05-24 00:30,1,马拉加,8,2-3,0-0,平/半,平/半,3,1/1.5,0,塞维利亚,5,2,3,0,0,1,20150524
3425,38,2015-05-24 00:30,0,阿尔梅里亚,19,2-3,2-2,平/半,平/半,3,1/1.5,1,巴伦西亚,4,2,3,2,2,1,20150524
3426,38,2015-05-24 00:30,1,塞尔塔,11,3-2,1-1,平/半,平/半,2.5/3,1/1.5,0,西班牙人,9,3,2,1,1,2,20150524
3427,38,2015-05-24 02:30,0,皇家马德里,2,7-3,3-3,一球,一球,4,1.5/2,0,赫塔菲,14,7,3,3,3,2,20150524
3429,1,2015-08-22 02:30,0,马拉加,9,0-0,0-0,平手,平手,2/2.5,0.5/1,1,塞维利亚,5,0,0,0,0,0,20150822
3430,1,2015-08-23 00:30,0,西班牙人,10,1-0,1-0,平/半,平/半,2/2.5,0.5/1,1,赫塔菲,14,1,0,1,0,2,20150823
3431,1,2015-08-23 00:30,0,拉科鲁尼亚,17,0-0,0-0,平手,平手,2/2.5,0.5/1,0,皇家社会,12,0,0,0,0,0,20150823
3432,1,2015-08-23 02:30,0,马德里竞技,3,1-0,1-0,半/一,半/一,2.5/3,1/1.5,0,拉斯帕尔马斯,西乙4,1,0,1,0,2,20150823
3433,1,2015-08-23 04:30,0,巴列卡诺,11,0-0,0-0,平/半,平/半,2.5,1,0,巴伦西亚,4,0,0,0,0,0,20150823
3434,1,2015-08-24 00:30,0,毕尔巴鄂竞技,7,0-1,0-0,半球,半球,3,1/1.5,0,巴塞罗那,1,0,1,0,0,1,20150824
3435,1,2015-08-24 02:30,0,希洪竞技,西乙2,0-0,0-0,半/一,半/一,3.5,1.5,0,皇家马德里,2,0,0,0,0,0,20150824
3436,1,2015-08-24 04:00,1,莱万特,15,1-2,0-1,平手,平手,2/2.5,0.5/1,0,塞尔塔,8,1,2,0,1,1,20150824
3437,1,2015-08-24 04:30,0,皇家贝蒂斯,西乙1,1-1,0-1,平手,平手,2/2.5,1,1,比利亚雷亚尔,6,1,1,0,1,0,20150824
3438,1,2015-08-25 02:30,1,格拉那达,18,1-3,0-2,平/半,平/半,2,0.5/1,0,埃瓦尔,16,1,3,0,2,1,20150825
3439,2,2015-08-29 02:30,0,比利亚雷亚尔,7,3-1,0-1,平/半,平/半,2/2.5,1,0,西班牙人,4,3,1,0,1,2,20150829
3440,2,2015-08-30 00:30,0,皇家社会,14,0-0,0-0,平/半,平/半,2/2.5,0.5/1,0,希洪竞技,13,0,0,0,0,0,20150830
3441,2,2015-08-30 02:30,0,巴塞罗那,5,1-0,0-0,一球,一球,3.5,1/1.5,0,马拉加,12,1,0,0,0,2,20150830
3442,2,2015-08-30 04:00,0,塞尔塔,3,3-0,1-0,平/半,平/半,2.5/3,1/1.5,1,巴列卡诺,15,3,0,1,0,2,20150830
3443,2,2015-08-30 04:30,0,皇家马德里,8,5-0,2-0,一球,一球,3.5/4,1.5,0,皇家贝蒂斯,7,5,0,2,0,2,20150830
3444,2,2015-08-31 00:30,0,埃瓦尔,5,2-0,1-0,平/半,平/半,2,0.5/1,0,毕尔巴鄂竞技,18,2,0,1,0,2,20150831
3445,2,2015-08-31 02:30,1,巴伦西亚,12,1-1,1-1,半球,半球,2.5,1,0,拉科鲁尼亚,10,1,1,1,1,0,20150831
3446,2,2015-08-31 02:30,0,塞维利亚,11,0-3,0-1,平手,平手,2/2.5,0.5/1,0,马德里竞技,6,0,3,0,1,1,20150831
3447,2,2015-08-31 04:30,0,拉斯帕尔马斯,19,0-0,0-0,平/半,平/半,2,0.5/1,0,莱万特,16,0,0,0,0,0,20150831
3448,2,2015-08-31 04:30,0,赫塔菲,17,1-2,0-2,平/半,平/半,2,0.5/1,0,格拉那达,20,1,2,0,2,1,20150831
3449,3,2015-09-12 02:30,0,莱万特,13,1-1,0-1,平/半,平/半,2.5,1,0,塞维利亚,17,1,1,0,1,0,20150912
3450,3,2015-09-12 22:00,0,西班牙人,8,0-6,0-4,半球,半球,3,1/1.5,0,皇家马德里,5,0,6,0,4,1,20150912
3451,3,2015-09-13 00:15,0,希洪竞技,11,0-1,0-0,平/半,平/半,2.5,1,0,巴伦西亚,10,0,1,0,0,1,20150913
3452,3,2015-09-13 02:30,0,马德里竞技,3,1-2,0-0,平手,平手,2.5,1,0,巴塞罗那,4,1,2,0,0,1,20150913
3453,3,2015-09-13 04:00,1,皇家贝蒂斯,18,1-0,1-0,平手,平手,2/2.5,1,0,皇家社会,12,1,0,1,0,2,20150913
3454,3,2015-09-13 18:00,0,格拉那达,9,1-3,0-0,平手,平手,2/2.5,0.5/1,0,比利亚雷亚尔,7,1,3,0,0,1,20150913
3455,3,2015-09-13 22:00,0,毕尔巴鄂竞技,20,3-1,2-0,平/半,平/半,2.5,1,0,赫塔菲,19,3,1,2,0,2,20150913
3456,3,2015-09-14 00:15,0,塞尔塔,3,3-3,2-1,平/半,平/半,2.5,1,1,拉斯帕尔马斯,17,3,3,2,1,0,20150914
3457,3,2015-09-14 02:30,0,马拉加,16,0-0,0-0,平/半,平/半,2/2.5,1,0,埃瓦尔,4,0,0,0,0,0,20150914
3458,3,2015-09-15 02:30,1,巴列卡诺,19,1-3,1-2,平/半,平/半,2/2.5,1,0,拉科鲁尼亚,12,1,3,1,2,1,20150915
3459,4,2015-09-19 02:30,0,赫塔菲,20,1-0,1-0,平手,平手,2,0.5/1,0,马拉加,17,1,0,1,0,2,20150919
3460,4,2015-09-19 22:00,0,皇家马德里,2,1-0,0-0,一/球半,一/球半,4,1.5/2,0,格拉那达,11,1,0,0,0,2,20150919
3461,4,2015-09-20 00:15,0,巴伦西亚,8,0-0,0-0,半球,半球,2.5/3,1/1.5,1,皇家贝蒂斯,9,0,0,0,0,0,20150920
3462,4,2015-09-20 02:30,0,埃瓦尔,5,0-2,0-0,平/半,平/半,2/2.5,0.5/1,0,马德里竞技,6,0,2,0,0,1,20150920
3463,4,2015-09-20 04:00,1,皇家社会,16,2-3,1-1,平手,平手,2/2.5,1,0,西班牙人,13,2,3,1,1,1,20150920
3464,4,2015-09-20 18:00,0,塞维利亚,19,1-2,0-2,平/半,平/半,2.5/3,1/1.5,1,塞尔塔,4,1,2,0,2,1,20150920
3465,4,2015-09-20 22:00,0,拉科鲁尼亚,9,2-3,2-3,平/半,平/半,2/2.5,0.5/1,0,希洪竞技,16,2,3,2,3,1,20150920
3466,4,2015-09-21 00:15,0,比利亚雷亚尔,5,3-1,1-0,平/半,平/半,2.5,1,0,毕尔巴鄂竞技,11,3,1,1,0,2,20150921
3467,4,2015-09-21 02:30,0,巴塞罗那,3,4-1,0-0,一/球半,一/球半,4,1.5/2,0,莱万特,15,4,1,0,0,2,20150921
3468,4,2015-09-21 02:30,0,拉斯帕尔马斯,14,0-1,0-1,平/半,平/半,2/2.5,1,0,巴列卡诺,20,0,1,0,1,1,20150921
3469,5,2015-09-23 02:00,0,马德里竞技,5,2-0,1-0,半球,半球,2.5/3,1,0,赫塔菲,14,2,0,1,0,2,20150923
3470,5,2015-09-23 02:00,0,西班牙人,8,1-0,1-0,平/半,平/半,2/2.5,0.5/1,0,巴伦西亚,7,1,0,1,0,2,20150923
3471,5,2015-09-23 04:00,0,格拉那达,15,0-3,0-2,平手,平手,2,0.5/1,0,皇家社会,17,0,3,0,2,1,20150923
3472,5,2015-09-24 02:00,0,塞尔塔,5,4-1,2-0,半球,半球,3,1/1.5,0,巴塞罗那,2,4,1,2,0,2,20150924
3473,5,2015-09-24 02:00,0,莱万特,19,2-2,0-1,平手,平手,2,0.5/1,0,埃瓦尔,7,2,2,0,1,0,20150924
3474,5,2015-09-24 02:00,0,巴列卡诺,13,2-1,1-0,平/半,平/半,2.5,1,1,希洪竞技,11,2,1,1,0,2,20150924
3475,5,2015-09-24 03:00,0,毕尔巴鄂竞技,14,1-2,0-1,半球,半球,3/3.5,1/1.5,0,皇家马德里,3,1,2,0,1,1,20150924
3476,5,2015-09-24 04:00,0,马拉加,18,0-1,0-0,平手,平手,2/2.5,1,0,比利亚雷亚尔,4,0,1,0,0,1,20150924
3477,5,2015-09-24 04:00,0,拉斯帕尔马斯,17,2-0,1-0,平/半,平/半,2.5,1,0,塞维利亚,20,2,0,1,0,2,20150924
3478,5,2015-09-25 04:00,0,皇家贝蒂斯,14,1-2,0-0,平/半,平/半,2/2.5,1,0,拉科鲁尼亚,10,1,2,0,0,1,20150925
3479,6,2015-09-26 02:30,0,巴伦西亚,10,1-0,1-0,半球,半球,2.5/3,1,0,格拉那达,18,1,0,1,0,2,20150926
3480,6,2015-09-26 22:00,0,巴塞罗那,5,2-1,1-0,一/球半,一/球半,3.5/4,1.5,0,拉斯帕尔马斯,12,2,1,1,0,2,20150926
3481,6,2015-09-27 00:15,0,皇家马德里,1,0-0,0-0,一球,一球,3.5/4,1.5,1,马拉加,19,0,0,0,0,0,20150927
3482,6,2015-09-27 02:30,0,塞维利亚,20,3-2,2-0,半球,半球,3,1/1.5,1,巴列卡诺,10,3,2,2,0,2,20150927
3483,6,2015-09-27 02:30,0,比利亚雷亚尔,3,1-0,1-0,平手,平手,2/2.5,0.5/1,0,马德里竞技,4,1,0,1,0,2,20150927
3484,6,2015-09-27 04:05,0,埃瓦尔,9,1-1,1-0,平/半,平/半,2/2.5,0.5/1,0,塞尔塔,2,1,1,1,0,0,20150927
3485,6,2015-09-27 18:00,0,希洪竞技,13,1-2,1-0,平手,平手,2/2.5,1,0,皇家贝蒂斯,15,1,2,1,0,1,20150927
3486,6,2015-09-27 22:00,0,拉科鲁尼亚,9,3-0,2-0,平/半,平/半,2/2.5,1,1,西班牙人,8,3,0,2,0,2,20150927
3487,6,2015-09-28 00:15,0,赫塔菲,19,3-0,0-0,平/半,平/半,2/2.5,0.5/1,0,莱万特,17,3,0,0,0,2,20150928
3488,6,2015-09-28 02:30,0,皇家社会,11,0-0,0-0,平手,平手,2/2.5,0.5/1,0,毕尔巴鄂竞技,18,0,0,0,0,0,20150928
3489,7,2015-10-03 02:30,0,塞尔塔,4,0-0,0-0,半球,半球,2.5/3,1,0,赫塔菲,13,0,0,0,0,0,20151003
3490,7,2015-10-03 22:00,0,塞维利亚,16,2-1,0-0,平/半,平/半,3/3.5,1/1.5,0,巴塞罗那,3,2,1,0,0,2,20151003
3491,7,2015-10-04 00:15,0,格拉那达,20,1-1,0-1,平手,平手,2,0.5/1,0,拉科鲁尼亚,6,1,1,0,1,0,20151004
3492,7,2015-10-04 02:30,0,西班牙人,9,1-2,0-1,平/半,平/半,2/2.5,0.5/1,0,希洪竞技,15,1,2,0,1,1,20151004
3493,7,2015-10-04 04:00,0,拉斯帕尔马斯,14,0-2,0-1,平/半,平/半,2,0.5/1,0,埃瓦尔,7,0,2,0,1,1,20151004
3494,7,2015-10-04 04:05,1,马拉加,18,3-1,2-1,平/半,平/半,2/2.5,0.5/1,0,皇家社会,13,3,1,2,1,2,20151004
3495,7,2015-10-04 18:00,0,巴列卡诺,14,0-2,0-1,平/半,平/半,2.5,1,0,皇家贝蒂斯,12,0,2,0,1,1,20151004
3496,7,2015-10-04 22:00,0,毕尔巴鄂竞技,18,3-1,1-1,平手,平手,2.5,1,0,巴伦西亚,8,3,1,1,1,2,20151004
3497,7,2015-10-05 00:15,0,莱万特,20,1-0,0-0,平/半,平/半,2/2.5,1,1,比利亚雷亚尔,1,1,0,0,0,2,20151005
3498,7,2015-10-05 02:30,0,马德里竞技,5,1-1,0-1,平手,平手,2.5,1,0,皇家马德里,4,1,1,0,1,0,20151005
3499,8,2015-10-17 22:00,0,皇家马德里,2,3-0,2-0,一/球半,一/球半,3.5/4,1.5/2,0,莱万特,18,3,0,2,0,2,20151017
3500,8,2015-10-18 00:15,0,埃瓦尔,7,1-1,1-0,平/半,平/半,2.5,1,0,塞维利亚,12,1,1,1,0,0,20151018
3501,8,2015-10-18 02:30,0,巴塞罗那,4,5-2,2-1,一球,一球,3.5/4,1.5,0,巴列卡诺,15,5,2,2,1,2,20151018
3502,8,2015-10-18 04:00,0,巴伦西亚,9,3-0,2-0,平/半,平/半,2.5,1,0,马拉加,17,3,0,2,0,2,20151018
3503,8,2015-10-18 04:05,0,皇家贝蒂斯,8,1-3,0-1,平/半,平/半,2/2.5,1,0,西班牙人,10,1,3,0,1,1,20151018
3504,8,2015-10-18 18:00,1,比利亚雷亚尔,3,1-2,0-1,平/半,平/半,2.5,1,0,塞尔塔,4,1,2,0,1,1,20151018
3505,8,2015-10-18 22:00,1,皇家社会,16,0-2,0-1,平/半,平/半,2/2.5,0.5/1,0,马德里竞技,5,0,2,0,1,1,20151018
3506,8,2015-10-19 00:15,0,赫塔菲,14,4-0,2-0,平/半,平/半,2/2.5,0.5/1,1,拉斯帕尔马斯,19,4,0,2,0,2,20151019
3507,8,2015-10-19 02:30,0,拉科鲁尼亚,7,2-2,0-1,平手,平手,2/2.5,0.5/1,0,毕尔巴鄂竞技,13,2,2,0,1,0,20151019
3508,8,2015-10-20 02:30,0,希洪竞技,13,3-3,1-2,平/半,平/半,2/2.5,0.5/1,2,格拉那达,20,3,3,1,2,0,20151020
3509,9,2015-10-24 02:30,1,巴列卡诺,15,3-0,1-0,平/半,平/半,2.5,1,1,西班牙人,9,3,0,1,0,2,20151024
3510,9,2015-10-24 22:00,1,塞尔塔,2,1-3,0-2,平/半,平/半,3,1/1.5,0,皇家马德里,1,1,3,0,2,1,20151024
3511,9,2015-10-25 00:15,0,格拉那达,20,1-1,1-1,平手,平手,2/2.5,0.5/1,0,皇家贝蒂斯,10,1,1,1,1,0,20151025
3512,9,2015-10-25 02:30,0,塞维利亚,14,5-0,2-0,半球,半球,2.5/3,1,1,赫塔菲,11,5,0,2,0,2,20151025
3513,9,2015-10-25 04:05,0,马拉加,17,2-0,0-0,平手,平手,2/2.5,0.5/1,0,拉科鲁尼亚,6,2,0,0,0,2,20151025
3514,9,2015-10-25 19:00,1,莱万特,19,0-4,0-2,平手,平手,2/2.5,0.5/1,0,皇家社会,17,0,4,0,2,1,20151025
3515,9,2015-10-25 23:00,0,拉斯帕尔马斯,20,0-0,0-0,平/半,平/半,2/2.5,1,0,比利亚雷亚尔,5,0,0,0,0,0,20151025
3516,9,2015-10-26 01:15,1,巴塞罗那,3,3-1,1-1,一球,一球,3.5/4,1.5,0,埃瓦尔,6,3,1,1,1,2,20151026
3517,9,2015-10-26 03:30,0,马德里竞技,4,2-1,2-0,平/半,平/半,2/2.5,0.5/1,0,巴伦西亚,8,2,1,2,0,2,20151026
3518,9,2015-10-27 03:30,0,毕尔巴鄂竞技,17,3-0,2-0,平/半,平/半,2/2.5,1,0,希洪竞技,15,3,0,2,0,2,20151027
3519,10,2015-10-31 03:30,0,拉科鲁尼亚,6,1-1,0-1,平/半,平/半,2,0.5/1,0,马德里竞技,3,1,1,0,1,0,20151031
3520,10,2015-10-31 23:00,0,皇家马德里,1,3-1,3-1,一/球半,一/球半,3.5/4,1.5/2,0,拉斯帕尔马斯,18,3,1,3,1,2,20151031
3521,10,2015-11-01 01:15,0,比利亚雷亚尔,5,2-1,1-0,平/半,平/半,2.5/3,1,0,塞维利亚,8,2,1,1,0,2,20151101
3522,10,2015-11-01 01:15,0,巴伦西亚,9,3-0,0-0,半球,半球,2.5/3,1,0,莱万特,20,3,0,0,0,2,20151101
3523,10,2015-11-01 03:30,0,赫塔菲,13,0-2,0-1,半/一,半/一,3,1/1.5,0,巴塞罗那,2,0,2,0,1,1,20151101
3524,10,2015-11-01 05:05,0,皇家社会,15,2-3,2-1,平手,平手,2.5,1,0,塞尔塔,4,2,3,2,1,1,20151101
3525,10,2015-11-01 19:00,0,埃瓦尔,8,1-0,1-0,平/半,平/半,2.5,1,0,巴列卡诺,14,1,0,1,0,2,20151101
3526,10,2015-11-01 23:00,1,西班牙人,11,1-1,0-0,平/半,平/半,2/2.5,0.5/1,0,格拉那达,18,1,1,0,0,0,20151101
3527,10,2015-11-02 01:15,0,希洪竞技,17,1-0,1-0,平手,平手,2/2.5,0.5/1,0,马拉加,16,1,0,1,0,2,20151102
3528,10,2015-11-02 03:30,0,皇家贝蒂斯,10,1-3,0-2,平手,平手,2/2.5,1,0,毕尔巴鄂竞技,12,1,3,0,2,1,20151102
3529,11,2015-11-07 03:30,0,拉斯帕尔马斯,19,2-0,1-0,平手,平手,2/2.5,0.5/1,0,皇家社会,16,2,0,1,0,2,20151107
3530,11,2015-11-07 23:00,0,塞尔塔,3,1-5,1-2,平/半,平/半,2.5,1,0,巴伦西亚,7,1,5,1,2,1,20151107
3531,11,2015-11-08 01:15,0,莱万特,20,1-1,0-1,平手,平手,2/2.5,0.5/1,0,拉科鲁尼亚,9,1,1,0,1,0,20151108
3532,11,2015-11-08 03:30,0,埃瓦尔,6,3-1,2-1,平/半,平/半,2/2.5,0.5/1,1,赫塔菲,14,3,1,2,1,2,20151108
3533,11,2015-11-08 03:30,1,巴列卡诺,15,2-1,2-0,平/半,平/半,2.5,1,0,格拉那达,19,2,1,2,0,2,20151108
3534,11,2015-11-08 05:05,0,马拉加,17,0-1,0-0,平/半,平/半,2/2.5,1,0,皇家贝蒂斯,13,0,1,0,0,1,20151108
3535,11,2015-11-08 19:00,0,毕尔巴鄂竞技,10,2-1,1-0,平/半,平/半,2.5,1,0,西班牙人,12,2,1,1,0,2,20151108
3536,11,2015-11-08 23:00,0,巴塞罗那,2,3-0,0-0,半球,半球,3,1/1.5,0,比利亚雷亚尔,5,3,0,0,0,2,20151108
3537,11,2015-11-09 01:15,0,马德里竞技,4,1-0,0-0,半球,半球,2.5,1,0,希洪竞技,14,1,0,0,0,2,20151109
3538,11,2015-11-09 03:30,0,塞维利亚,13,3-2,1-1,平/半,平/半,3/3.5,1/1.5,0,皇家马德里,1,3,2,1,1,2,20151109
3539,12,2015-11-21 23:00,0,皇家社会,16,2-0,0-0,平手,平手,2.5,1,0,塞维利亚,10,2,0,0,0,2,20151121
3540,12,2015-11-22 01:15,1,皇家马德里,2,0-4,0-2,平/半,平/半,3,1/1.5,0,巴塞罗那,1,0,4,0,2,1,20151122
3541,12,2015-11-22 03:30,0,西班牙人,13,2-0,2-0,平手,平手,2/2.5,0.5/1,0,马拉加,17,2,0,2,0,2,20151122
3542,12,2015-11-22 05:00,0,巴伦西亚,7,1-1,1-0,半球,半球,2.5,1,0,拉斯帕尔马斯,18,1,1,1,0,0,20151122
3543,12,2015-11-22 05:05,0,拉科鲁尼亚,9,2-0,1-0,平手,平手,2.5,1,0,塞尔塔,4,2,0,1,0,2,20151122
3544,12,2015-11-22 19:00,0,希洪竞技,15,0-3,0-3,平/半,平/半,2/2.5,0.5/1,0,莱万特,20,0,3,0,3,1,20151122
3545,12,2015-11-22 23:00,0,比利亚雷亚尔,5,1-1,0-1,半球,半球,2.5,1,1,埃瓦尔,7,1,1,0,1,0,20151122
3546,12,2015-11-23 01:15,0,格拉那达,19,2-0,1-0,平/半,平/半,2/2.5,1,0,毕尔巴鄂竞技,9,2,0,1,0,2,20151123
3547,12,2015-11-23 03:30,0,皇家贝蒂斯,12,0-1,0-1,平/半,平/半,2/2.5,0.5/1,0,马德里竞技,3,0,1,0,1,1,20151123
3548,12,2015-11-24 03:30,0,赫塔菲,17,1-1,0-0,平手,平手,2.5,1,0,巴列卡诺,13,1,1,0,0,0,20151124
3549,13,2015-11-28 03:30,1,莱万特,19,0-1,0-1,平手,平手,2/2.5,0.5/1,1,皇家贝蒂斯,12,0,1,0,1,1,20151128
3550,13,2015-11-28 23:00,0,巴塞罗那,1,4-0,2-0,一球,一球,3.5/4,1.5,0,皇家社会,14,4,0,2,0,2,20151128
3551,13,2015-11-29 01:15,0,马德里竞技,2,1-0,1-0,半/一,半/一,2.5/3,1,0,西班牙人,11,1,0,1,0,2,20151129
3552,13,2015-11-29 03:30,1,马拉加,20,2-2,1-0,平/半,平/半,2/2.5,0.5/1,0,格拉那达,17,2,2,1,0,0,20151129
3553,13,2015-11-29 05:00,0,拉斯帕尔马斯,18,0-2,0-1,平手,平手,2/2.5,0.5/1,0,拉科鲁尼亚,8,0,2,0,1,1,20151129
3554,13,2015-11-29 05:05,0,塞尔塔,5,2-1,1-0,半球,半球,2.5/3,1,0,希洪竞技,15,2,1,1,0,2,20151129
3555,13,2015-11-29 19:00,0,赫塔菲,17,2-0,1-0,平/半,平/半,2/2.5,0.5/1,0,比利亚雷亚尔,6,2,0,1,0,2,20151129
3556,13,2015-11-29 23:00,0,埃瓦尔,7,0-2,0-1,半球,半球,3/3.5,1/1.5,0,皇家马德里,3,0,2,0,1,1,20151129
3557,13,2015-11-30 01:15,0,巴列卡诺,13,0-3,0-2,平手,平手,2.5,1,1,毕尔巴鄂竞技,10,0,3,0,2,1,20151130
3558,13,2015-11-30 03:30,0,塞维利亚,12,1-0,0-0,平/半,平/半,2.5/3,1,2,巴伦西亚,8,1,0,0,0,2,20151130
3559,14,2015-12-05 23:00,0,皇家马德里,3,4-1,4-0,一球,一球,3.5/4,1.5,0,赫塔菲,13,4,1,4,0,2,20151205
3560,14,2015-12-06 01:15,0,格拉那达,17,0-2,0-1,平/半,平/半,2/2.5,0.5/1,0,马德里竞技,2,0,2,0,1,1,20151206
3561,14,2015-12-06 03:30,0,巴伦西亚,9,1-1,0-0,半球,半球,3/3.5,1/1.5,0,巴塞罗那,1,1,1,0,0,0,20151206
3562,14,2015-12-06 05:00,0,拉科鲁尼亚,5,1-1,1-0,平手,平手,2.5,1,0,塞维利亚,10,1,1,1,0,0,20151206
3563,14,2015-12-06 05:05,0,皇家贝蒂斯,11,1-1,0-1,平/半,平/半,2.5/3,1,1,塞尔塔,4,1,1,0,1,0,20151206
